indicator_code,disease_name,country_code,spatial_dim_type,year,numeric_value,low,high
HIV_0000000006,HIV/AIDS,CRI,COUNTRY,2022,200.0,200.0,500.0
HIV_0000000006,HIV/AIDS,EMR,REGION,2017,18000.0,14000.0,25000.0
HIV_0000000006,HIV/AIDS,MAR,COUNTRY,2020,700.0,540.0,870.0
HIV_0000000006,HIV/AIDS,ARG,COUNTRY,2013,1400.0,1000.0,1700.0
HIV_0000000006,HIV/AIDS,SVN,COUNTRY,2022,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,LCA,COUNTRY,2009,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,GEO,COUNTRY,2001,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,KIR,COUNTRY,2003,,,
HIV_0000000006,HIV/AIDS,NOR,COUNTRY,2018,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,KIR,COUNTRY,2022,,,
HIV_0000000006,HIV/AIDS,VEN,COUNTRY,2007,2100.0,1600.0,2600.0
HIV_0000000006,HIV/AIDS,MYS,COUNTRY,2007,3300.0,2700.0,3800.0
HIV_0000000006,HIV/AIDS,CZE,COUNTRY,2024,,,
HIV_0000000006,HIV/AIDS,USA,COUNTRY,2012,,,
HIV_0000000006,HIV/AIDS,DMA,COUNTRY,2009,,,
HIV_0000000006,HIV/AIDS,BHS,COUNTRY,2019,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,NER,COUNTRY,2016,1700.0,1300.0,2000.0
HIV_0000000006,HIV/AIDS,UZB,COUNTRY,2018,,,
HIV_0000000006,HIV/AIDS,LBR,COUNTRY,2009,3700.0,3200.0,4500.0
HIV_0000000006,HIV/AIDS,TUN,COUNTRY,2019,500.0,200.0,550.0
HIV_0000000006,HIV/AIDS,IND,COUNTRY,2004,,,
HIV_0000000006,HIV/AIDS,EMR,REGION,1993,2400.0,1900.0,3300.0
HIV_0000000006,HIV/AIDS,BRN,COUNTRY,2002,,,
HIV_0000000006,HIV/AIDS,WSM,COUNTRY,2021,,,
HIV_0000000006,HIV/AIDS,SWZ,COUNTRY,2023,2900.0,2500.0,3500.0
HIV_0000000006,HIV/AIDS,DNK,COUNTRY,2024,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,PRK,COUNTRY,2019,,,
HIV_0000000006,HIV/AIDS,LSO,COUNTRY,2003,18000.0,16000.0,21000.0
HIV_0000000006,HIV/AIDS,SWZ,COUNTRY,2009,7500.0,6700.0,8700.0
HIV_0000000006,HIV/AIDS,THA,COUNTRY,2024,9100.0,6400.0,13000.0
HIV_0000000006,HIV/AIDS,COL,COUNTRY,2003,6600.0,4800.0,8900.0
HIV_0000000006,HIV/AIDS,URY,COUNTRY,2006,,,
HIV_0000000006,HIV/AIDS,CHL,COUNTRY,2000,,,
HIV_0000000006,HIV/AIDS,TGO,COUNTRY,2020,2200.0,1700.0,3100.0
HIV_0000000006,HIV/AIDS,CAF,COUNTRY,2011,9700.0,8000.0,12000.0
HIV_0000000006,HIV/AIDS,SDN,COUNTRY,2003,1400.0,1100.0,2100.0
HIV_0000000006,HIV/AIDS,BRB,COUNTRY,2009,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,GBR,COUNTRY,2015,,,
HIV_0000000006,HIV/AIDS,GMB,COUNTRY,2023,1300.0,830.0,1900.0
HIV_0000000006,HIV/AIDS,EMR,REGION,2007,9900.0,7800.0,14000.0
HIV_0000000006,HIV/AIDS,EMR,REGION,2014,16000.0,13000.0,22000.0
HIV_0000000006,HIV/AIDS,SEN,COUNTRY,2011,1800.0,1600.0,2100.0
HIV_0000000006,HIV/AIDS,TTO,COUNTRY,2005,,,
HIV_0000000006,HIV/AIDS,MNG,COUNTRY,2010,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,PNG,COUNTRY,2008,2300.0,1900.0,3100.0
HIV_0000000006,HIV/AIDS,IRN,COUNTRY,2023,,,
HIV_0000000006,HIV/AIDS,DZA,COUNTRY,2007,500.0,200.0,500.0
HIV_0000000006,HIV/AIDS,FJI,COUNTRY,2020,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,NAM,COUNTRY,2001,10000.0,9200.0,11000.0
HIV_0000000006,HIV/AIDS,ARG,COUNTRY,2012,1400.0,1000.0,1800.0
HIV_0000000006,HIV/AIDS,LCA,COUNTRY,2015,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,CRI,COUNTRY,2023,200.0,200.0,500.0
HIV_0000000006,HIV/AIDS,ZMB,COUNTRY,2016,20000.0,18000.0,24000.0
HIV_0000000006,HIV/AIDS,PER,COUNTRY,2023,860.0,610.0,1300.0
HIV_0000000006,HIV/AIDS,ISL,COUNTRY,2023,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,MAR,COUNTRY,2015,750.0,590.0,920.0
HIV_0000000006,HIV/AIDS,KWT,COUNTRY,2018,,,
HIV_0000000006,HIV/AIDS,COK,COUNTRY,2023,,,
HIV_0000000006,HIV/AIDS,AUS,COUNTRY,2012,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,VUT,COUNTRY,2020,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,COG,COUNTRY,2019,6700.0,5300.0,8300.0
HIV_0000000006,HIV/AIDS,SDN,COUNTRY,2015,1900.0,1400.0,2600.0
HIV_0000000006,HIV/AIDS,IRN,COUNTRY,2004,,,
HIV_0000000006,HIV/AIDS,CHE,COUNTRY,2011,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,DJI,COUNTRY,2006,1400.0,1100.0,1800.0
HIV_0000000006,HIV/AIDS,EGY,COUNTRY,2000,940.0,640.0,1400.0
HIV_0000000006,HIV/AIDS,VUT,COUNTRY,2003,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,IRN,COUNTRY,2003,,,
HIV_0000000006,HIV/AIDS,UKR,COUNTRY,2017,,,
HIV_0000000006,HIV/AIDS,HUN,COUNTRY,2000,,,
HIV_0000000006,HIV/AIDS,SLV,COUNTRY,2018,500.0,500.0,500.0
HIV_0000000006,HIV/AIDS,PNG,COUNTRY,2015,2700.0,2200.0,3400.0
HIV_0000000006,HIV/AIDS,DOM,COUNTRY,2008,4000.0,3200.0,4900.0
HIV_0000000006,HIV/AIDS,BFA,COUNTRY,2016,3700.0,2800.0,4600.0
HIV_0000000006,HIV/AIDS,LBN,COUNTRY,2004,,,
HIV_0000000006,HIV/AIDS,KEN,COUNTRY,2017,28000.0,20000.0,42000.0
HIV_0000000006,HIV/AIDS,SUR,COUNTRY,2003,500.0,500.0,500.0
HIV_0000000006,HIV/AIDS,BIH,COUNTRY,2009,,,
HIV_0000000006,HIV/AIDS,VNM,COUNTRY,2007,6900.0,5900.0,8100.0
HIV_0000000006,HIV/AIDS,GNB,COUNTRY,2024,950.0,720.0,1200.0
HIV_0000000006,HIV/AIDS,ATG,COUNTRY,2023,,,
HIV_0000000006,HIV/AIDS,MEX,COUNTRY,2006,4700.0,3900.0,5400.0
HIV_0000000006,HIV/AIDS,EMR,REGION,1990,1400.0,1100.0,1900.0
HIV_0000000006,HIV/AIDS,MLT,COUNTRY,2023,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,MHL,COUNTRY,2004,,,
HIV_0000000006,HIV/AIDS,AGO,COUNTRY,2013,16000.0,14000.0,19000.0
HIV_0000000006,HIV/AIDS,COG,COUNTRY,2012,6000.0,4900.0,7000.0
HIV_0000000006,HIV/AIDS,SVK,COUNTRY,2010,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,FRA,COUNTRY,2016,,,
HIV_0000000006,HIV/AIDS,SLB,COUNTRY,2021,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,KHM,COUNTRY,2021,1200.0,760.0,1700.0
HIV_0000000006,HIV/AIDS,GLOBAL,GLOBAL,2015,960000.0,750000.0,1200000.0
HIV_0000000006,HIV/AIDS,MRT,COUNTRY,2003,760.0,640.0,950.0
HIV_0000000006,HIV/AIDS,IND,COUNTRY,2007,,,
HIV_0000000006,HIV/AIDS,LBY,COUNTRY,2015,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,KGZ,COUNTRY,2018,500.0,200.0,500.0
HIV_0000000006,HIV/AIDS,PHL,COUNTRY,2013,560.0,500.0,670.0
HIV_0000000006,HIV/AIDS,GBR,COUNTRY,2019,200.0,200.0,500.0
HIV_0000000006,HIV/AIDS,ITA,COUNTRY,2011,500.0,500.0,500.0
HIV_0000000006,HIV/AIDS,BLZ,COUNTRY,2002,100.0,100.0,200.0
HIV_0000000006,HIV/AIDS,CHN,COUNTRY,2001,,,
HIV_0000000006,HIV/AIDS,SLB,COUNTRY,2004,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,HTI,COUNTRY,2016,5200.0,4200.0,6600.0
HIV_0000000006,HIV/AIDS,TZA,COUNTRY,2008,65000.0,58000.0,76000.0
HIV_0000000006,HIV/AIDS,ITA,COUNTRY,2000,1100.0,810.0,1400.0
HIV_0000000006,HIV/AIDS,NOR,COUNTRY,2003,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,ZWE,COUNTRY,2007,110000.0,100000.0,140000.0
HIV_0000000006,HIV/AIDS,AFG,COUNTRY,2013,500.0,200.0,790.0
HIV_0000000006,HIV/AIDS,CHE,COUNTRY,2003,100.0,100.0,200.0
HIV_0000000006,HIV/AIDS,BGR,COUNTRY,2009,100.0,100.0,200.0
HIV_0000000006,HIV/AIDS,ZWE,COUNTRY,2005,140000.0,130000.0,170000.0
HIV_0000000006,HIV/AIDS,SMR,COUNTRY,2021,,,
HIV_0000000006,HIV/AIDS,SEAR,REGION,2018,95000.0,61000.0,140000.0
HIV_0000000006,HIV/AIDS,COL,COUNTRY,2009,8400.0,6300.0,11000.0
HIV_0000000006,HIV/AIDS,CAN,COUNTRY,2017,200.0,200.0,500.0
HIV_0000000006,HIV/AIDS,MNG,COUNTRY,2003,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,AND,COUNTRY,2004,,,
HIV_0000000006,HIV/AIDS,UKR,COUNTRY,2001,,,
HIV_0000000006,HIV/AIDS,CPV,COUNTRY,2017,100.0,100.0,200.0
HIV_0000000006,HIV/AIDS,POL,COUNTRY,2011,,,
HIV_0000000006,HIV/AIDS,ETH,COUNTRY,2019,14000.0,9100.0,25000.0
HIV_0000000006,HIV/AIDS,JOR,COUNTRY,2018,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,TLS,COUNTRY,2008,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,KEN,COUNTRY,2006,110000.0,77000.0,160000.0
HIV_0000000006,HIV/AIDS,POL,COUNTRY,2015,,,
HIV_0000000006,HIV/AIDS,NRU,COUNTRY,2002,,,
HIV_0000000006,HIV/AIDS,ZWE,COUNTRY,2011,58000.0,52000.0,75000.0
HIV_0000000006,HIV/AIDS,BOL,COUNTRY,2014,1300.0,990.0,1700.0
HIV_0000000006,HIV/AIDS,SLV,COUNTRY,2014,500.0,500.0,500.0
HIV_0000000006,HIV/AIDS,VUT,COUNTRY,2008,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,BFA,COUNTRY,2018,3200.0,2500.0,4000.0
HIV_0000000006,HIV/AIDS,BHS,COUNTRY,2020,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,SGP,COUNTRY,2011,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,KHM,COUNTRY,2007,2700.0,2200.0,3200.0
HIV_0000000006,HIV/AIDS,SLV,COUNTRY,2003,900.0,790.0,1000.0
HIV_0000000006,HIV/AIDS,AND,COUNTRY,2000,,,
HIV_0000000006,HIV/AIDS,FIN,COUNTRY,2013,,,
HIV_0000000006,HIV/AIDS,SMR,COUNTRY,2024,,,
HIV_0000000006,HIV/AIDS,EGY,COUNTRY,2002,1100.0,750.0,1500.0
HIV_0000000006,HIV/AIDS,SYC,COUNTRY,2006,,,
HIV_0000000006,HIV/AIDS,GAB,COUNTRY,2005,2500.0,1700.0,3700.0
HIV_0000000006,HIV/AIDS,BGD,COUNTRY,2004,200.0,200.0,200.0
HIV_0000000006,HIV/AIDS,SWZ,COUNTRY,2011,5400.0,4700.0,6300.0
HIV_0000000006,HIV/AIDS,DEU,COUNTRY,2020,200.0,100.0,200.0
HIV_0000000006,HIV/AIDS,WSM,COUNTRY,2012,,,
HIV_0000000006,HIV/AIDS,CZE,COUNTRY,2003,,,
HIV_0000000006,HIV/AIDS,LUX,COUNTRY,2024,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,DNK,COUNTRY,2004,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,POL,COUNTRY,2023,,,
HIV_0000000006,HIV/AIDS,BLR,COUNTRY,2002,,,
HIV_0000000006,HIV/AIDS,DNK,COUNTRY,2013,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,DJI,COUNTRY,2000,1000.0,740.0,1300.0
HIV_0000000006,HIV/AIDS,GTM,COUNTRY,2015,500.0,500.0,780.0
HIV_0000000006,HIV/AIDS,AGO,COUNTRY,2003,12000.0,9400.0,15000.0
HIV_0000000006,HIV/AIDS,IND,COUNTRY,2005,,,
HIV_0000000006,HIV/AIDS,SGP,COUNTRY,2024,,,
HIV_0000000006,HIV/AIDS,KEN,COUNTRY,2014,41000.0,28000.0,61000.0
HIV_0000000006,HIV/AIDS,BTN,COUNTRY,2024,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,GNB,COUNTRY,2004,2200.0,1800.0,2600.0
HIV_0000000006,HIV/AIDS,ARE,COUNTRY,2024,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,YEM,COUNTRY,2004,200.0,200.0,200.0
HIV_0000000006,HIV/AIDS,TGO,COUNTRY,2014,4100.0,3000.0,5600.0
HIV_0000000006,HIV/AIDS,IDN,COUNTRY,2004,4400.0,3900.0,5000.0
HIV_0000000006,HIV/AIDS,NPL,COUNTRY,2002,1100.0,1000.0,1300.0
HIV_0000000006,HIV/AIDS,MRT,COUNTRY,2013,620.0,510.0,750.0
HIV_0000000006,HIV/AIDS,NER,COUNTRY,2005,4000.0,3400.0,4600.0
HIV_0000000006,HIV/AIDS,MHL,COUNTRY,2002,,,
HIV_0000000006,HIV/AIDS,SOM,COUNTRY,2003,1200.0,880.0,1900.0
HIV_0000000006,HIV/AIDS,STP,COUNTRY,2023,,,
HIV_0000000006,HIV/AIDS,ECU,COUNTRY,2019,530.0,500.0,730.0
HIV_0000000006,HIV/AIDS,BWA,COUNTRY,2020,4400.0,3700.0,5200.0
HIV_0000000006,HIV/AIDS,NER,COUNTRY,2024,980.0,770.0,1200.0
HIV_0000000006,HIV/AIDS,TLS,COUNTRY,2007,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,BGD,COUNTRY,2024,560.0,500.0,660.0
HIV_0000000006,HIV/AIDS,GEO,COUNTRY,2009,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,NIU,COUNTRY,2013,,,
HIV_0000000006,HIV/AIDS,AUT,COUNTRY,2009,,,
HIV_0000000006,HIV/AIDS,DOM,COUNTRY,2010,3400.0,2600.0,4300.0
HIV_0000000006,HIV/AIDS,AGO,COUNTRY,2004,13000.0,10000.0,16000.0
HIV_0000000006,HIV/AIDS,VUT,COUNTRY,2010,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,PAK,COUNTRY,2023,13000.0,12000.0,15000.0
HIV_0000000006,HIV/AIDS,WPR,REGION,2004,67000.0,53000.0,82000.0
HIV_0000000006,HIV/AIDS,TZA,COUNTRY,2020,33000.0,27000.0,42000.0
HIV_0000000006,HIV/AIDS,MNE,COUNTRY,2024,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,NGA,COUNTRY,2024,42000.0,34000.0,53000.0
HIV_0000000006,HIV/AIDS,SOM,COUNTRY,2015,610.0,500.0,790.0
HIV_0000000006,HIV/AIDS,WPR,REGION,1998,25000.0,20000.0,30000.0
HIV_0000000006,HIV/AIDS,UZB,COUNTRY,2021,,,
HIV_0000000006,HIV/AIDS,CHL,COUNTRY,2017,,,
HIV_0000000006,HIV/AIDS,FJI,COUNTRY,2015,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,QAT,COUNTRY,2023,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,DOM,COUNTRY,2013,3100.0,2400.0,4000.0
HIV_0000000006,HIV/AIDS,NRU,COUNTRY,2011,,,
HIV_0000000006,HIV/AIDS,GAB,COUNTRY,2017,2300.0,1600.0,3100.0
HIV_0000000006,HIV/AIDS,NPL,COUNTRY,2005,2100.0,1800.0,2400.0
HIV_0000000006,HIV/AIDS,IRN,COUNTRY,2000,,,
HIV_0000000006,HIV/AIDS,UZB,COUNTRY,2010,,,
HIV_0000000006,HIV/AIDS,FIN,COUNTRY,2008,,,
HIV_0000000006,HIV/AIDS,SLB,COUNTRY,2000,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,NER,COUNTRY,2002,3900.0,3300.0,4600.0
HIV_0000000006,HIV/AIDS,BRA,COUNTRY,2013,12000.0,10000.0,14000.0
HIV_0000000006,HIV/AIDS,OMN,COUNTRY,2006,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,KGZ,COUNTRY,2014,200.0,200.0,500.0
HIV_0000000006,HIV/AIDS,CIV,COUNTRY,2019,14000.0,11000.0,17000.0
HIV_0000000006,HIV/AIDS,BRA,COUNTRY,2008,16000.0,12000.0,18000.0
HIV_0000000006,HIV/AIDS,DZA,COUNTRY,2004,200.0,200.0,200.0
HIV_0000000006,HIV/AIDS,TCD,COUNTRY,2015,6200.0,4300.0,8100.0
HIV_0000000006,HIV/AIDS,KOR,COUNTRY,2022,,,
HIV_0000000006,HIV/AIDS,TUN,COUNTRY,2020,500.0,200.0,560.0
HIV_0000000006,HIV/AIDS,PRY,COUNTRY,2002,500.0,500.0,500.0
HIV_0000000006,HIV/AIDS,ESP,COUNTRY,2011,990.0,780.0,1200.0
HIV_0000000006,HIV/AIDS,IDN,COUNTRY,2000,770.0,660.0,880.0
HIV_0000000006,HIV/AIDS,BOL,COUNTRY,2000,970.0,580.0,1300.0
HIV_0000000006,HIV/AIDS,NLD,COUNTRY,2020,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,ISL,COUNTRY,2015,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,MKD,COUNTRY,2003,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,TCD,COUNTRY,2016,5900.0,4100.0,7700.0
HIV_0000000006,HIV/AIDS,GLOBAL,GLOBAL,2007,1800000.0,1400000.0,2300000.0
HIV_0000000006,HIV/AIDS,KEN,COUNTRY,2018,25000.0,17000.0,37000.0
HIV_0000000006,HIV/AIDS,BGR,COUNTRY,2013,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,AGO,COUNTRY,2005,14000.0,11000.0,17000.0
HIV_0000000006,HIV/AIDS,GEO,COUNTRY,2008,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,PRT,COUNTRY,2014,500.0,500.0,570.0
HIV_0000000006,HIV/AIDS,TLS,COUNTRY,2006,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,TJK,COUNTRY,2013,520.0,500.0,590.0
HIV_0000000006,HIV/AIDS,MNE,COUNTRY,2001,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,BFA,COUNTRY,2014,4300.0,3300.0,5400.0
HIV_0000000006,HIV/AIDS,KWT,COUNTRY,2011,,,
HIV_0000000006,HIV/AIDS,LVA,COUNTRY,2012,500.0,500.0,500.0
HIV_0000000006,HIV/AIDS,MHL,COUNTRY,2009,,,
HIV_0000000006,HIV/AIDS,ARE,COUNTRY,2006,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,EST,COUNTRY,2004,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,BRA,COUNTRY,2000,13000.0,11000.0,15000.0
HIV_0000000006,HIV/AIDS,YEM,COUNTRY,2008,500.0,500.0,500.0
HIV_0000000006,HIV/AIDS,JAM,COUNTRY,2008,,,
HIV_0000000006,HIV/AIDS,THA,COUNTRY,2012,26000.0,21000.0,31000.0
HIV_0000000006,HIV/AIDS,MNG,COUNTRY,2000,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,LKA,COUNTRY,2003,200.0,200.0,500.0
HIV_0000000006,HIV/AIDS,PLW,COUNTRY,2024,,,
HIV_0000000006,HIV/AIDS,OMN,COUNTRY,2004,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,FJI,COUNTRY,2007,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,ETH,COUNTRY,2000,75000.0,48000.0,130000.0
HIV_0000000006,HIV/AIDS,GHA,COUNTRY,2001,22000.0,19000.0,27000.0
HIV_0000000006,HIV/AIDS,HTI,COUNTRY,2019,2400.0,1900.0,3200.0
HIV_0000000006,HIV/AIDS,WPR,REGION,2012,91000.0,72000.0,110000.0
HIV_0000000006,HIV/AIDS,EUR,REGION,1996,28000.0,22000.0,35000.0
HIV_0000000006,HIV/AIDS,MRT,COUNTRY,2005,790.0,660.0,960.0
HIV_0000000006,HIV/AIDS,CYP,COUNTRY,2013,,,
HIV_0000000006,HIV/AIDS,NIU,COUNTRY,2018,,,
HIV_0000000006,HIV/AIDS,ITA,COUNTRY,2005,500.0,500.0,500.0
HIV_0000000006,HIV/AIDS,LVA,COUNTRY,2021,500.0,200.0,500.0
HIV_0000000006,HIV/AIDS,KNA,COUNTRY,2021,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,ECU,COUNTRY,2020,500.0,500.0,620.0
HIV_0000000006,HIV/AIDS,COM,COUNTRY,2007,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,AUT,COUNTRY,2020,,,
HIV_0000000006,HIV/AIDS,GRC,COUNTRY,2002,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,GLOBAL,GLOBAL,2008,1600000.0,1300000.0,2100000.0
HIV_0000000006,HIV/AIDS,GUY,COUNTRY,2016,200.0,100.0,500.0
HIV_0000000006,HIV/AIDS,MDV,COUNTRY,2013,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,DEU,COUNTRY,2022,200.0,100.0,200.0
HIV_0000000006,HIV/AIDS,UZB,COUNTRY,2005,,,
HIV_0000000006,HIV/AIDS,GIN,COUNTRY,2020,4900.0,4000.0,6300.0
HIV_0000000006,HIV/AIDS,TGO,COUNTRY,2023,1900.0,1400.0,2700.0
HIV_0000000006,HIV/AIDS,DZA,COUNTRY,2013,500.0,500.0,500.0
HIV_0000000006,HIV/AIDS,CRI,COUNTRY,2019,200.0,200.0,500.0
HIV_0000000006,HIV/AIDS,PAN,COUNTRY,2004,550.0,500.0,650.0
HIV_0000000006,HIV/AIDS,SWZ,COUNTRY,2012,5100.0,4400.0,6100.0
HIV_0000000006,HIV/AIDS,CRI,COUNTRY,2004,200.0,100.0,200.0
HIV_0000000006,HIV/AIDS,RUS,COUNTRY,2017,,,
HIV_0000000006,HIV/AIDS,FRA,COUNTRY,2002,,,
HIV_0000000006,HIV/AIDS,BDI,COUNTRY,2010,5800.0,4700.0,7100.0
HIV_0000000006,HIV/AIDS,WPR,REGION,2011,93000.0,74000.0,110000.0
HIV_0000000006,HIV/AIDS,NGA,COUNTRY,2008,110000.0,100000.0,140000.0
HIV_0000000006,HIV/AIDS,CZE,COUNTRY,2016,,,
HIV_0000000006,HIV/AIDS,MHL,COUNTRY,2019,,,
HIV_0000000006,HIV/AIDS,CRI,COUNTRY,2008,200.0,200.0,500.0
HIV_0000000006,HIV/AIDS,MAR,COUNTRY,2023,500.0,500.0,560.0
HIV_0000000006,HIV/AIDS,BGR,COUNTRY,2015,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,NLD,COUNTRY,2008,200.0,100.0,200.0
HIV_0000000006,HIV/AIDS,TON,COUNTRY,2005,,,
HIV_0000000006,HIV/AIDS,COD,COUNTRY,2024,14000.0,10000.0,20000.0
HIV_0000000006,HIV/AIDS,IRN,COUNTRY,2015,,,
HIV_0000000006,HIV/AIDS,SYR,COUNTRY,2022,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,TKM,COUNTRY,2009,,,
HIV_0000000006,HIV/AIDS,ETH,COUNTRY,2004,73000.0,47000.0,130000.0
HIV_0000000006,HIV/AIDS,PER,COUNTRY,2021,900.0,650.0,1300.0
HIV_0000000006,HIV/AIDS,KHM,COUNTRY,2008,2100.0,1600.0,2600.0
HIV_0000000006,HIV/AIDS,EUR,REGION,1995,29000.0,22000.0,35000.0
HIV_0000000006,HIV/AIDS,BOL,COUNTRY,2007,1400.0,1100.0,1800.0
HIV_0000000006,HIV/AIDS,BWA,COUNTRY,2010,6100.0,5400.0,7000.0
HIV_0000000006,HIV/AIDS,SLB,COUNTRY,2020,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,MDG,COUNTRY,2016,2500.0,1900.0,3100.0
HIV_0000000006,HIV/AIDS,SYR,COUNTRY,2002,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,ARG,COUNTRY,2021,1200.0,890.0,1600.0
HIV_0000000006,HIV/AIDS,PER,COUNTRY,2020,900.0,640.0,1300.0
HIV_0000000006,HIV/AIDS,ETH,COUNTRY,2012,19000.0,12000.0,33000.0
HIV_0000000006,HIV/AIDS,GHA,COUNTRY,2004,25000.0,22000.0,29000.0
HIV_0000000006,HIV/AIDS,TJK,COUNTRY,2001,200.0,200.0,200.0
HIV_0000000006,HIV/AIDS,SYR,COUNTRY,2016,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,SYC,COUNTRY,2002,,,
HIV_0000000006,HIV/AIDS,KGZ,COUNTRY,2023,500.0,200.0,500.0
HIV_0000000006,HIV/AIDS,AFR,REGION,2010,940000.0,750000.0,1200000.0
HIV_0000000006,HIV/AIDS,LKA,COUNTRY,2005,500.0,200.0,500.0
HIV_0000000006,HIV/AIDS,BOL,COUNTRY,2009,1400.0,1100.0,1700.0
HIV_0000000006,HIV/AIDS,TUN,COUNTRY,2017,500.0,500.0,510.0
HIV_0000000006,HIV/AIDS,YEM,COUNTRY,2021,570.0,520.0,630.0
HIV_0000000006,HIV/AIDS,RUS,COUNTRY,2009,,,
HIV_0000000006,HIV/AIDS,ESP,COUNTRY,2010,1100.0,880.0,1400.0
HIV_0000000006,HIV/AIDS,KEN,COUNTRY,2019,24000.0,17000.0,36000.0
HIV_0000000006,HIV/AIDS,MLT,COUNTRY,2021,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,BEN,COUNTRY,2005,5200.0,4500.0,6100.0
HIV_0000000006,HIV/AIDS,BTN,COUNTRY,2023,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,BWA,COUNTRY,2000,17000.0,15000.0,19000.0
HIV_0000000006,HIV/AIDS,GBR,COUNTRY,2014,,,
HIV_0000000006,HIV/AIDS,CHL,COUNTRY,2013,,,
HIV_0000000006,HIV/AIDS,NRU,COUNTRY,2010,,,
HIV_0000000006,HIV/AIDS,PAK,COUNTRY,2017,8300.0,7200.0,9400.0
HIV_0000000006,HIV/AIDS,PHL,COUNTRY,2016,650.0,500.0,820.0
HIV_0000000006,HIV/AIDS,BHR,COUNTRY,2020,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,LBR,COUNTRY,2024,900.0,680.0,1300.0
HIV_0000000006,HIV/AIDS,ZAF,COUNTRY,2006,270000.0,240000.0,320000.0
HIV_0000000006,HIV/AIDS,MUS,COUNTRY,2000,,,
HIV_0000000006,HIV/AIDS,AMR,REGION,2008,73000.0,53000.0,97000.0
HIV_0000000006,HIV/AIDS,SVN,COUNTRY,2006,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,VUT,COUNTRY,2024,100.0,100.0,100.0
HIV_0000000006,HIV/AIDS,MHL,COUNTRY,2000,,,
