indicator_code,country_code,spatial_dim_type,year,sex_code,cause_code,numeric_value,low,high
SDG_SH_DTH_RNCOM,NLD,COUNTRY,2017,SEX_MLE,GHECAUSES_GHE110,17774.93,14122.02,22299.57
SDG_SH_DTH_RNCOM,VUT,COUNTRY,2012,SEX_FMLE,GHECAUSES_GHE117,57.02287,27.78792,108.4892
SDG_SH_DTH_RNCOM,LBY,COUNTRY,2003,SEX_FMLE,GHECAUSES_GHE061,907.5939,578.4955,1362.989
SDG_SH_DTH_RNCOM,DOM,COUNTRY,2006,SEX_FMLE,GHECAUSES_GHE080,913.3521,646.4346,1247.315
SDG_SH_DTH_RNCOM,KGZ,COUNTRY,2006,SEX_BTSX,GHECAUSES_GHE061,4150.054,3312.551,5141.457
SDG_SH_DTH_RNCOM,NZL,COUNTRY,2005,SEX_FMLE,GHECAUSES_GHE080,394.0672,307.7463,492.4644
SDG_SH_DTH_RNCOM,PRY,COUNTRY,2016,SEX_BTSX,GHECAUSES_GHE110,8666.672,6389.575,11413.96
SDG_SH_DTH_RNCOM,IDN,COUNTRY,2009,SEX_MLE,GHECAUSES_GHE117,58834.93,46023.34,73513.8
SDG_SH_DTH_RNCOM,LTU,COUNTRY,2007,SEX_FMLE,GHECAUSES_GHE061,3608.739,2966.43,4258.342
SDG_SH_DTH_RNCOM,DEU,COUNTRY,2000,SEX_MLE,GHECAUSES_GHE117,24515.01,21131.6,28311.71
SDG_SH_DTH_RNCOM,GHA,COUNTRY,2007,SEX_BTSX,GHECAUSES_GHE061,9994.304,6284.807,15068.11
SDG_SH_DTH_RNCOM,SDN,COUNTRY,2001,SEX_BTSX,GHECAUSES_GHE117,6166.35,2276.355,12897.62
SDG_SH_DTH_RNCOM,MRT,COUNTRY,2016,SEX_BTSX,GHECAUSES_GHE110,3200.845,1951.62,4904.114
SDG_SH_DTH_RNCOM,KHM,COUNTRY,2012,SEX_MLE,GHECAUSES_GHE117,2346.884,1452.216,3527.096
SDG_SH_DTH_RNCOM,TUN,COUNTRY,2007,SEX_MLE,GHECAUSES_GHE080,830.699,478.5221,1335.209
SDG_SH_DTH_RNCOM,IRN,COUNTRY,2014,SEX_FMLE,GHECAUSES_GHE080,7163.786,4807.98,8558.336
SDG_SH_DTH_RNCOM,AMR,REGION,2011,SEX_BTSX,GHECAUSES_GHE061,1204163.0,1042954.0,1379344.0
SDG_SH_DTH_RNCOM,TUN,COUNTRY,2011,SEX_FMLE,GHECAUSES_GHE061,3357.415,2061.727,5157.845
SDG_SH_DTH_RNCOM,NOR,COUNTRY,2018,SEX_MLE,GHECAUSES_GHE080,364.5979,301.9755,436.8855
SDG_SH_DTH_RNCOM,MOZ,COUNTRY,2018,SEX_FMLE,GHECAUSES_GHE061,9672.462,5319.508,16084.75
SDG_SH_DTH_RNCOM,ARG,COUNTRY,2003,SEX_MLE,GHECAUSES_GHE061,32100.51,27162.59,37516.44
SDG_SH_DTH_RNCOM,PRK,COUNTRY,2010,SEX_FMLE,GHECAUSES_GHE110,42938.97,28266.31,61432.7
SDG_SH_DTH_RNCOM,BTN,COUNTRY,2013,SEX_MLE,GHECAUSES_GHE061,231.0215,120.0944,396.0247
SDG_SH_DTH_RNCOM,TUN,COUNTRY,2002,SEX_MLE,GHECAUSES_GHE080,668.3186,392.1292,1050.227
SDG_SH_DTH_RNCOM,KOR,COUNTRY,2013,SEX_BTSX,GHECAUSES_GHE110,62121.66,48448.46,79009.07
SDG_SH_DTH_RNCOM,HRV,COUNTRY,2013,SEX_BTSX,GHECAUSES_GHE110,24270.96,20337.81,27914.31
SDG_SH_DTH_RNCOM,AFG,COUNTRY,2002,SEX_BTSX,GHECAUSES_GHE061,8970.228,4015.492,17288.47
SDG_SH_DTH_RNCOM,MYS,COUNTRY,2008,SEX_FMLE,GHECAUSES_GHE061,8409.533,6536.736,10682.72
SDG_SH_DTH_RNCOM,EST,COUNTRY,2011,SEX_BTSX,GHECAUSES_GHE110,8357.989,5844.064,10698.42
SDG_SH_DTH_RNCOM,OMN,COUNTRY,2005,SEX_BTSX,GHECAUSES_GHE110,5086.854,4021.091,6338.084
SDG_SH_DTH_RNCOM,COG,COUNTRY,2015,SEX_FMLE,GHECAUSES_GHE080,606.7399,346.7226,969.2032
SDG_SH_DTH_RNCOM,KGZ,COUNTRY,2008,SEX_FMLE,GHECAUSES_GHE110,8595.942,7724.098,9369.412
SDG_SH_DTH_RNCOM,UGA,COUNTRY,2000,SEX_MLE,GHECAUSES_GHE117,3354.84,1683.685,5905.848
SDG_SH_DTH_RNCOM,WB_HI,WORLDBANKINCOMEGROUP,2014,SEX_FMLE,GHECAUSES_GHE110,1730670.0,1337950.0,2045675.0
SDG_SH_DTH_RNCOM,CIV,COUNTRY,2009,SEX_MLE,GHECAUSES_GHE080,2747.565,1674.95,4248.633
SDG_SH_DTH_RNCOM,KWT,COUNTRY,2012,SEX_MLE,GHECAUSES_GHE117,51.10601,37.32761,67.90501
SDG_SH_DTH_RNCOM,BGR,COUNTRY,2014,SEX_BTSX,GHECAUSES_GHE110,70845.66,58036.88,82310.63
SDG_SH_DTH_RNCOM,BEN,COUNTRY,2009,SEX_FMLE,GHECAUSES_GHE110,5682.748,3466.285,8641.459
SDG_SH_DTH_RNCOM,PAK,COUNTRY,2016,SEX_MLE,GHECAUSES_GHE117,78965.61,53795.3,112208.4
SDG_SH_DTH_RNCOM,EGY,COUNTRY,2001,SEX_MLE,GHECAUSES_GHE110,92283.23,65866.16,129560.0
SDG_SH_DTH_RNCOM,VUT,COUNTRY,2015,SEX_MLE,GHECAUSES_GHE061,74.43073,40.36385,126.5947
SDG_SH_DTH_RNCOM,LBN,COUNTRY,2011,SEX_BTSX,GHECAUSES_GHE061,6198.003,4090.149,9208.219
SDG_SH_DTH_RNCOM,KOR,COUNTRY,2002,SEX_MLE,GHECAUSES_GHE080,6211.009,5213.459,7324.546
SDG_SH_DTH_RNCOM,BEN,COUNTRY,2011,SEX_FMLE,GHECAUSES_GHE061,2390.306,1453.497,3703.771
SDG_SH_DTH_RNCOM,SRB,COUNTRY,2017,SEX_FMLE,GHECAUSES_GHE061,11222.82,8385.671,14583.51
SDG_SH_DTH_RNCOM,SSD,COUNTRY,2010,SEX_MLE,GHECAUSES_GHE117,810.3628,399.5441,1424.776
SDG_SH_DTH_RNCOM,WB_LI,WORLDBANKINCOMEGROUP,2008,SEX_MLE,GHECAUSES_GHE061,105864.9,61676.14,171824.3
SDG_SH_DTH_RNCOM,BEN,COUNTRY,2010,SEX_FMLE,GHECAUSES_GHE080,1046.224,616.2639,1648.882
SDG_SH_DTH_RNCOM,KGZ,COUNTRY,2008,SEX_BTSX,GHECAUSES_GHE061,4148.407,3305.014,5130.075
SDG_SH_DTH_RNCOM,SEN,COUNTRY,2006,SEX_FMLE,GHECAUSES_GHE117,998.7536,533.2806,1691.824
SDG_SH_DTH_RNCOM,LBR,COUNTRY,2009,SEX_FMLE,GHECAUSES_GHE080,394.255,234.6689,617.0943
SDG_SH_DTH_RNCOM,ISL,COUNTRY,2008,SEX_BTSX,GHECAUSES_GHE117,120.3324,90.10008,153.2128
SDG_SH_DTH_RNCOM,LAO,COUNTRY,2010,SEX_FMLE,GHECAUSES_GHE110,5006.292,3198.474,7332.802
SDG_SH_DTH_RNCOM,WSM,COUNTRY,2003,SEX_BTSX,GHECAUSES_GHE110,375.5781,245.06,548.4543
SDG_SH_DTH_RNCOM,PRY,COUNTRY,2012,SEX_MLE,GHECAUSES_GHE117,803.429,603.053,1050.538
SDG_SH_DTH_RNCOM,CHE,COUNTRY,2019,SEX_MLE,GHECAUSES_GHE117,2027.37,1544.4,2577.947
SDG_SH_DTH_RNCOM,RUS,COUNTRY,2010,SEX_MLE,GHECAUSES_GHE080,4435.13,3744.583,5360.762
SDG_SH_DTH_RNCOM,JOR,COUNTRY,2017,SEX_BTSX,GHECAUSES_GHE117,618.2142,393.1885,926.8882
SDG_SH_DTH_RNCOM,BWA,COUNTRY,2011,SEX_MLE,GHECAUSES_GHE117,426.5354,233.62,697.2119
SDG_SH_DTH_RNCOM,TUN,COUNTRY,2014,SEX_FMLE,GHECAUSES_GHE117,992.092,520.6017,1762.76
SDG_SH_DTH_RNCOM,TCD,COUNTRY,2002,SEX_BTSX,GHECAUSES_GHE117,2148.579,1083.726,3737.814
SDG_SH_DTH_RNCOM,NLD,COUNTRY,2018,SEX_MLE,GHECAUSES_GHE110,17085.72,13504.35,21569.14
SDG_SH_DTH_RNCOM,BDI,COUNTRY,2009,SEX_MLE,GHECAUSES_GHE117,1046.096,525.4753,1860.588
SDG_SH_DTH_RNCOM,VUT,COUNTRY,2016,SEX_BTSX,GHECAUSES_GHE117,159.7088,85.07285,273.11
SDG_SH_DTH_RNCOM,EMR,REGION,2011,SEX_MLE,GHECAUSES_GHE110,651304.1,456431.3,906159.9
SDG_SH_DTH_RNCOM,CRI,COUNTRY,2015,SEX_FMLE,GHECAUSES_GHE110,2497.542,1911.405,3011.619
SDG_SH_DTH_RNCOM,DNK,COUNTRY,2000,SEX_MLE,GHECAUSES_GHE061,8159.762,6910.752,9511.485
SDG_SH_DTH_RNCOM,COD,COUNTRY,2019,SEX_FMLE,GHECAUSES_GHE110,50924.16,27828.17,83913.41
SDG_SH_DTH_RNCOM,CAF,COUNTRY,2003,SEX_FMLE,GHECAUSES_GHE061,1077.791,514.1387,1914.553
SDG_SH_DTH_RNCOM,COG,COUNTRY,2008,SEX_MLE,GHECAUSES_GHE110,2137.758,1241.281,3394.722
SDG_SH_DTH_RNCOM,TKM,COUNTRY,2018,SEX_FMLE,GHECAUSES_GHE117,174.0591,92.04408,489.5664
SDG_SH_DTH_RNCOM,MRT,COUNTRY,2000,SEX_FMLE,GHECAUSES_GHE110,1466.657,900.2375,2201.291
SDG_SH_DTH_RNCOM,ISL,COUNTRY,2018,SEX_BTSX,GHECAUSES_GHE117,153.4139,105.6456,200.9784
SDG_SH_DTH_RNCOM,PNG,COUNTRY,2010,SEX_MLE,GHECAUSES_GHE061,2670.923,1470.159,4482.734
SDG_SH_DTH_RNCOM,MUS,COUNTRY,2014,SEX_FMLE,GHECAUSES_GHE080,1226.294,1004.897,1452.162
SDG_SH_DTH_RNCOM,ARM,COUNTRY,2010,SEX_BTSX,GHECAUSES_GHE110,14004.6,11997.13,15809.23
SDG_SH_DTH_RNCOM,OMN,COUNTRY,2010,SEX_BTSX,GHECAUSES_GHE061,1354.426,933.9616,1894.469
SDG_SH_DTH_RNCOM,JAM,COUNTRY,2013,SEX_FMLE,GHECAUSES_GHE110,2288.917,1807.984,2767.234
SDG_SH_DTH_RNCOM,MEX,COUNTRY,2004,SEX_MLE,GHECAUSES_GHE110,53714.38,48360.55,58287.05
SDG_SH_DTH_RNCOM,PHL,COUNTRY,2015,SEX_MLE,GHECAUSES_GHE117,25967.84,21829.6,32175.06
SDG_SH_DTH_RNCOM,WB_LMI,WORLDBANKINCOMEGROUP,2013,SEX_FMLE,GHECAUSES_GHE061,796799.6,586860.9,1075692.0
SDG_SH_DTH_RNCOM,PHL,COUNTRY,2016,SEX_BTSX,GHECAUSES_GHE080,37722.56,27914.62,49718.84
SDG_SH_DTH_RNCOM,MKD,COUNTRY,2005,SEX_FMLE,GHECAUSES_GHE110,7187.741,6051.319,8456.63
SDG_SH_DTH_RNCOM,BLZ,COUNTRY,2009,SEX_BTSX,GHECAUSES_GHE080,116.9109,89.13937,149.5048
SDG_SH_DTH_RNCOM,STP,COUNTRY,2005,SEX_FMLE,GHECAUSES_GHE080,9.44222,5.14191,15.56222
SDG_SH_DTH_RNCOM,ALB,COUNTRY,2014,SEX_BTSX,GHECAUSES_GHE061,4382.038,2825.001,6494.704
SDG_SH_DTH_RNCOM,BDI,COUNTRY,2017,SEX_MLE,GHECAUSES_GHE061,2497.653,1415.498,4182.217
SDG_SH_DTH_RNCOM,SEN,COUNTRY,2008,SEX_BTSX,GHECAUSES_GHE080,2411.491,1436.573,3771.443
SDG_SH_DTH_RNCOM,CHL,COUNTRY,2006,SEX_FMLE,GHECAUSES_GHE061,10253.21,8445.07,12243.64
SDG_SH_DTH_RNCOM,NIC,COUNTRY,2000,SEX_MLE,GHECAUSES_GHE080,443.162,317.4771,591.7978
SDG_SH_DTH_RNCOM,FRA,COUNTRY,2011,SEX_FMLE,GHECAUSES_GHE080,6004.925,4655.562,7303.113
SDG_SH_DTH_RNCOM,CIV,COUNTRY,2012,SEX_FMLE,GHECAUSES_GHE110,10059.46,5922.286,15606.54
SDG_SH_DTH_RNCOM,MWI,COUNTRY,2012,SEX_BTSX,GHECAUSES_GHE061,10957.93,6584.018,17264.59
SDG_SH_DTH_RNCOM,ITA,COUNTRY,2011,SEX_FMLE,GHECAUSES_GHE061,74529.09,62527.56,81892.84
SDG_SH_DTH_RNCOM,TUR,COUNTRY,2010,SEX_BTSX,GHECAUSES_GHE080,21116.19,16321.02,26610.69
SDG_SH_DTH_RNCOM,EST,COUNTRY,2001,SEX_MLE,GHECAUSES_GHE061,1859.476,1505.746,2225.158
SDG_SH_DTH_RNCOM,SEAR,REGION,2011,SEX_BTSX,GHECAUSES_GHE061,1158865.0,873240.8,1521881.0
SDG_SH_DTH_RNCOM,KWT,COUNTRY,2011,SEX_MLE,GHECAUSES_GHE117,46.87689,34.36418,61.99281
SDG_SH_DTH_RNCOM,DNK,COUNTRY,2012,SEX_BTSX,GHECAUSES_GHE061,16748.81,13919.86,19669.43
SDG_SH_DTH_RNCOM,NZL,COUNTRY,2007,SEX_BTSX,GHECAUSES_GHE110,10547.53,8716.524,12280.41
SDG_SH_DTH_RNCOM,TLS,COUNTRY,2007,SEX_MLE,GHECAUSES_GHE110,506.8664,259.4746,869.1934
SDG_SH_DTH_RNCOM,FSM,COUNTRY,2018,SEX_BTSX,GHECAUSES_GHE061,114.4077,55.07111,198.58
SDG_SH_DTH_RNCOM,WPR,REGION,2010,SEX_FMLE,GHECAUSES_GHE061,1050843.0,844897.6,1222608.0
SDG_SH_DTH_RNCOM,TJK,COUNTRY,2012,SEX_BTSX,GHECAUSES_GHE110,22074.91,17070.59,27241.77
SDG_SH_DTH_RNCOM,ITA,COUNTRY,2004,SEX_BTSX,GHECAUSES_GHE117,35198.15,28185.87,40381.23
SDG_SH_DTH_RNCOM,LBN,COUNTRY,2009,SEX_MLE,GHECAUSES_GHE117,524.8364,284.6231,857.7595
SDG_SH_DTH_RNCOM,NIC,COUNTRY,2011,SEX_MLE,GHECAUSES_GHE110,3685.411,3030.753,4360.363
SDG_SH_DTH_RNCOM,LAO,COUNTRY,2017,SEX_MLE,GHECAUSES_GHE061,3108.231,1797.356,4948.408
SDG_SH_DTH_RNCOM,GUY,COUNTRY,2019,SEX_MLE,GHECAUSES_GHE117,174.1397,112.8358,254.407
SDG_SH_DTH_RNCOM,TJK,COUNTRY,2014,SEX_BTSX,GHECAUSES_GHE080,1392.6,929.0029,1921.539
SDG_SH_DTH_RNCOM,PRK,COUNTRY,2017,SEX_BTSX,GHECAUSES_GHE110,89858.6,59076.79,129163.9
SDG_SH_DTH_RNCOM,SSD,COUNTRY,2016,SEX_MLE,GHECAUSES_GHE110,3913.616,2058.136,6750.476
SDG_SH_DTH_RNCOM,HND,COUNTRY,2016,SEX_BTSX,GHECAUSES_GHE117,3443.589,1657.409,5755.356
SDG_SH_DTH_RNCOM,IRN,COUNTRY,2013,SEX_FMLE,GHECAUSES_GHE110,57057.84,50017.54,62697.65
SDG_SH_DTH_RNCOM,GHA,COUNTRY,2005,SEX_BTSX,GHECAUSES_GHE117,4197.063,2303.047,6591.341
SDG_SH_DTH_RNCOM,BHR,COUNTRY,2000,SEX_FMLE,GHECAUSES_GHE110,430.7335,346.6531,524.8513
SDG_SH_DTH_RNCOM,GEO,COUNTRY,2016,SEX_MLE,GHECAUSES_GHE061,3764.347,2820.654,4748.483
SDG_SH_DTH_RNCOM,URY,COUNTRY,2005,SEX_MLE,GHECAUSES_GHE061,4586.367,3792.878,5364.002
SDG_SH_DTH_RNCOM,WSM,COUNTRY,2015,SEX_FMLE,GHECAUSES_GHE080,67.97808,41.97932,102.9634
SDG_SH_DTH_RNCOM,TTO,COUNTRY,2013,SEX_MLE,GHECAUSES_GHE080,735.3422,563.6135,935.2382
SDG_SH_DTH_RNCOM,GRD,COUNTRY,2002,SEX_FMLE,GHECAUSES_GHE117,17.62758,12.08642,24.90914
SDG_SH_DTH_RNCOM,JPN,COUNTRY,2000,SEX_MLE,GHECAUSES_GHE080,6534.7,4854.981,8299.846
SDG_SH_DTH_RNCOM,GTM,COUNTRY,2011,SEX_MLE,GHECAUSES_GHE117,1028.759,771.8238,1333.233
SDG_SH_DTH_RNCOM,SLE,COUNTRY,2011,SEX_FMLE,GHECAUSES_GHE110,4858.923,2852.787,7485.731
SDG_SH_DTH_RNCOM,ISR,COUNTRY,2005,SEX_BTSX,GHECAUSES_GHE110,10976.54,9116.671,13187.41
SDG_SH_DTH_RNCOM,NPL,COUNTRY,2008,SEX_MLE,GHECAUSES_GHE110,14935.07,9072.418,23412.36
SDG_SH_DTH_RNCOM,KWT,COUNTRY,2011,SEX_FMLE,GHECAUSES_GHE110,332.9164,271.0895,403.0527
SDG_SH_DTH_RNCOM,BWA,COUNTRY,2006,SEX_BTSX,GHECAUSES_GHE110,3607.034,1976.246,5904.479
SDG_SH_DTH_RNCOM,GIN,COUNTRY,2017,SEX_MLE,GHECAUSES_GHE110,5743.917,3372.319,9088.783
SDG_SH_DTH_RNCOM,HRV,COUNTRY,2001,SEX_MLE,GHECAUSES_GHE110,11503.24,9851.272,13188.18
SDG_SH_DTH_RNCOM,CPV,COUNTRY,2011,SEX_FMLE,GHECAUSES_GHE117,36.66593,22.335,56.4192
SDG_SH_DTH_RNCOM,MDV,COUNTRY,2001,SEX_MLE,GHECAUSES_GHE117,49.42797,30.22868,74.80302
SDG_SH_DTH_RNCOM,SWE,COUNTRY,2009,SEX_FMLE,GHECAUSES_GHE080,1003.718,746.4332,1291.021
SDG_SH_DTH_RNCOM,DEU,COUNTRY,2018,SEX_MLE,GHECAUSES_GHE117,32745.44,26029.5,40423.89
SDG_SH_DTH_RNCOM,JPN,COUNTRY,2015,SEX_BTSX,GHECAUSES_GHE117,112378.7,69451.86,160187.9
SDG_SH_DTH_RNCOM,PRK,COUNTRY,2012,SEX_MLE,GHECAUSES_GHE117,12125.55,7708.044,17056.09
SDG_SH_DTH_RNCOM,LTU,COUNTRY,2017,SEX_MLE,GHECAUSES_GHE080,192.7885,140.999,262.0445
SDG_SH_DTH_RNCOM,MEX,COUNTRY,2012,SEX_BTSX,GHECAUSES_GHE080,84203.98,70832.24,97344.21
SDG_SH_DTH_RNCOM,GNQ,COUNTRY,2014,SEX_BTSX,GHECAUSES_GHE061,422.8145,205.0162,786.1295
SDG_SH_DTH_RNCOM,BEL,COUNTRY,2004,SEX_MLE,GHECAUSES_GHE080,658.7461,549.2072,782.8273
SDG_SH_DTH_RNCOM,QAT,COUNTRY,2015,SEX_FMLE,GHECAUSES_GHE061,199.5141,127.8665,296.2574
SDG_SH_DTH_RNCOM,COD,COUNTRY,2003,SEX_FMLE,GHECAUSES_GHE117,9054.372,3478.876,20616.27
SDG_SH_DTH_RNCOM,KGZ,COUNTRY,2008,SEX_FMLE,GHECAUSES_GHE080,195.1134,141.0638,261.0433
SDG_SH_DTH_RNCOM,TGO,COUNTRY,2013,SEX_MLE,GHECAUSES_GHE117,901.039,482.9116,1495.678
SDG_SH_DTH_RNCOM,LCA,COUNTRY,2002,SEX_FMLE,GHECAUSES_GHE110,170.8605,135.7318,211.1481
SDG_SH_DTH_RNCOM,SRB,COUNTRY,2009,SEX_MLE,GHECAUSES_GHE080,1482.08,1235.33,1772.589
SDG_SH_DTH_RNCOM,MKD,COUNTRY,2005,SEX_FMLE,GHECAUSES_GHE061,1629.233,1263.451,2050.684
SDG_SH_DTH_RNCOM,UKR,COUNTRY,2003,SEX_FMLE,GHECAUSES_GHE110,268883.7,242670.8,292282.8
SDG_SH_DTH_RNCOM,PNG,COUNTRY,2006,SEX_BTSX,GHECAUSES_GHE061,4943.727,2786.67,8180.779
SDG_SH_DTH_RNCOM,KGZ,COUNTRY,2002,SEX_MLE,GHECAUSES_GHE080,192.4483,129.6377,274.4435
SDG_SH_DTH_RNCOM,GHA,COUNTRY,2015,SEX_FMLE,GHECAUSES_GHE080,2682.799,1634.19,4125.557
SDG_SH_DTH_RNCOM,KAZ,COUNTRY,2010,SEX_MLE,GHECAUSES_GHE080,676.0682,500.4454,885.083
SDG_SH_DTH_RNCOM,BRN,COUNTRY,2010,SEX_BTSX,GHECAUSES_GHE117,101.802,68.73394,141.5517
SDG_SH_DTH_RNCOM,MKD,COUNTRY,2016,SEX_BTSX,GHECAUSES_GHE117,1121.44,820.1945,1553.665
SDG_SH_DTH_RNCOM,IND,COUNTRY,2010,SEX_FMLE,GHECAUSES_GHE080,108180.3,83999.09,135315.9
SDG_SH_DTH_RNCOM,DOM,COUNTRY,2001,SEX_FMLE,GHECAUSES_GHE080,582.1614,425.9356,774.239
SDG_SH_DTH_RNCOM,MNG,COUNTRY,2015,SEX_BTSX,GHECAUSES_GHE110,8757.459,6217.665,12041.81
SDG_SH_DTH_RNCOM,GEO,COUNTRY,2003,SEX_MLE,GHECAUSES_GHE117,750.6575,565.6076,986.0579
SDG_SH_DTH_RNCOM,PAN,COUNTRY,2012,SEX_FMLE,GHECAUSES_GHE061,1358.783,1050.004,1703.925
SDG_SH_DTH_RNCOM,HUN,COUNTRY,2005,SEX_MLE,GHECAUSES_GHE110,31798.26,28223.02,35998.8
SDG_SH_DTH_RNCOM,PRY,COUNTRY,2010,SEX_FMLE,GHECAUSES_GHE061,1953.222,1439.661,2554.914
SDG_SH_DTH_RNCOM,NIC,COUNTRY,2007,SEX_MLE,GHECAUSES_GHE110,3331.459,2752.414,3932.22
SDG_SH_DTH_RNCOM,SUR,COUNTRY,2014,SEX_FMLE,GHECAUSES_GHE061,224.1616,154.5168,310.8376
SDG_SH_DTH_RNCOM,BHR,COUNTRY,2010,SEX_MLE,GHECAUSES_GHE110,628.9222,492.1487,802.9424
SDG_SH_DTH_RNCOM,WSM,COUNTRY,2013,SEX_FMLE,GHECAUSES_GHE080,67.99924,42.1437,102.2377
SDG_SH_DTH_RNCOM,BDI,COUNTRY,2005,SEX_MLE,GHECAUSES_GHE117,1008.277,508.4774,1782.215
SDG_SH_DTH_RNCOM,YEM,COUNTRY,2010,SEX_MLE,GHECAUSES_GHE080,805.8151,423.0695,1405.303
SDG_SH_DTH_RNCOM,QAT,COUNTRY,2018,SEX_BTSX,GHECAUSES_GHE117,84.34246,48.01312,145.5564
SDG_SH_DTH_RNCOM,PER,COUNTRY,2010,SEX_MLE,GHECAUSES_GHE080,2242.865,1515.961,3167.848
SDG_SH_DTH_RNCOM,MAR,COUNTRY,2001,SEX_MLE,GHECAUSES_GHE080,1636.046,938.9911,2668.505
SDG_SH_DTH_RNCOM,MMR,COUNTRY,2006,SEX_MLE,GHECAUSES_GHE110,49595.68,32162.27,73136.55
SDG_SH_DTH_RNCOM,TJK,COUNTRY,2015,SEX_FMLE,GHECAUSES_GHE061,1552.368,1029.388,2295.043
SDG_SH_DTH_RNCOM,BWA,COUNTRY,2005,SEX_FMLE,GHECAUSES_GHE117,338.2345,135.8811,670.6885
SDG_SH_DTH_RNCOM,NGA,COUNTRY,2006,SEX_BTSX,GHECAUSES_GHE117,21875.33,13597.07,32020.81
SDG_SH_DTH_RNCOM,TTO,COUNTRY,2014,SEX_FMLE,GHECAUSES_GHE061,1011.675,694.5696,1395.979
SDG_SH_DTH_RNCOM,AFG,COUNTRY,2019,SEX_BTSX,GHECAUSES_GHE061,15564.91,7608.882,28279.99
SDG_SH_DTH_RNCOM,SOM,COUNTRY,2018,SEX_BTSX,GHECAUSES_GHE061,8152.001,4208.116,14502.29
SDG_SH_DTH_RNCOM,LTU,COUNTRY,2011,SEX_MLE,GHECAUSES_GHE110,9683.402,8609.004,10696.88
SDG_SH_DTH_RNCOM,NER,COUNTRY,2008,SEX_BTSX,GHECAUSES_GHE061,4651.132,2667.205,7526.406
SDG_SH_DTH_RNCOM,HUN,COUNTRY,2000,SEX_BTSX,GHECAUSES_GHE110,71512.59,63001.41,80994.56
SDG_SH_DTH_RNCOM,KEN,COUNTRY,2010,SEX_BTSX,GHECAUSES_GHE117,5540.0,3201.692,9775.359
SDG_SH_DTH_RNCOM,ARE,COUNTRY,2019,SEX_FMLE,GHECAUSES_GHE061,1014.144,517.6432,1779.671
SDG_SH_DTH_RNCOM,DOM,COUNTRY,2014,SEX_FMLE,GHECAUSES_GHE080,1477.727,1001.404,2082.355
SDG_SH_DTH_RNCOM,DEU,COUNTRY,2003,SEX_FMLE,GHECAUSES_GHE110,232157.4,189523.5,273683.0
SDG_SH_DTH_RNCOM,NGA,COUNTRY,2008,SEX_MLE,GHECAUSES_GHE080,12661.67,8314.37,18165.41
SDG_SH_DTH_RNCOM,GMB,COUNTRY,2000,SEX_FMLE,GHECAUSES_GHE080,97.84827,54.88605,158.0308
SDG_SH_DTH_RNCOM,LBY,COUNTRY,2014,SEX_BTSX,GHECAUSES_GHE080,1041.118,576.1666,1712.124
SDG_SH_DTH_RNCOM,GNB,COUNTRY,2012,SEX_MLE,GHECAUSES_GHE117,205.8397,109.7706,337.6158
SDG_SH_DTH_RNCOM,KAZ,COUNTRY,2005,SEX_MLE,GHECAUSES_GHE080,679.6063,504.0091,893.2222
SDG_SH_DTH_RNCOM,BLZ,COUNTRY,2001,SEX_BTSX,GHECAUSES_GHE110,275.5553,224.9729,332.1578
SDG_SH_DTH_RNCOM,TCD,COUNTRY,2007,SEX_MLE,GHECAUSES_GHE061,1609.649,949.7941,2585.352
SDG_SH_DTH_RNCOM,AMR,REGION,2008,SEX_FMLE,GHECAUSES_GHE061,551578.7,477198.7,623688.8
SDG_SH_DTH_RNCOM,GIN,COUNTRY,2014,SEX_MLE,GHECAUSES_GHE110,5638.97,3299.874,8913.43
SDG_SH_DTH_RNCOM,NAM,COUNTRY,2019,SEX_MLE,GHECAUSES_GHE061,603.0184,356.1832,948.892
SDG_SH_DTH_RNCOM,IND,COUNTRY,2019,SEX_MLE,GHECAUSES_GHE061,470111.2,356014.5,607008.7
SDG_SH_DTH_RNCOM,SWZ,COUNTRY,2007,SEX_MLE,GHECAUSES_GHE110,1243.547,657.9838,2124.951
SDG_SH_DTH_RNCOM,COD,COUNTRY,2000,SEX_FMLE,GHECAUSES_GHE117,8094.012,3057.566,18425.77
SDG_SH_DTH_RNCOM,CHE,COUNTRY,2005,SEX_MLE,GHECAUSES_GHE110,10126.42,8453.025,11676.03
SDG_SH_DTH_RNCOM,USA,COUNTRY,2008,SEX_BTSX,GHECAUSES_GHE110,800709.4,679477.8,888578.7
SDG_SH_DTH_RNCOM,MWI,COUNTRY,2006,SEX_MLE,GHECAUSES_GHE117,1336.439,749.4056,2145.174
SDG_SH_DTH_RNCOM,ESP,COUNTRY,2007,SEX_MLE,GHECAUSES_GHE110,57119.64,47486.79,66757.16
SDG_SH_DTH_RNCOM,IRN,COUNTRY,2006,SEX_BTSX,GHECAUSES_GHE110,122805.2,109413.8,134361.8
SDG_SH_DTH_RNCOM,VUT,COUNTRY,2017,SEX_MLE,GHECAUSES_GHE061,78.71334,42.78554,133.4176
SDG_SH_DTH_RNCOM,CUB,COUNTRY,2007,SEX_BTSX,GHECAUSES_GHE110,31741.61,26879.98,36219.07
SDG_SH_DTH_RNCOM,OMN,COUNTRY,2006,SEX_MLE,GHECAUSES_GHE117,151.3088,93.22212,230.3656
SDG_SH_DTH_RNCOM,LCA,COUNTRY,2011,SEX_MLE,GHECAUSES_GHE061,105.7624,80.21655,142.8358
